tweetDate,content,twitterProfile,tweetUrl,timestamp,query,error
Sat Jul 03 10:54:32 +0000 2021,"يا الله ...ها أنت ترى وتسمع ..
انتقم من كل الرجال المجرمين لكل النساء الضحايا.

#حق_فتاة_الحسكه 
#المسجونة_الكويتية 
#فاطمة_العجمي 
#اسراء_غريب 
#فرح_حمزة_اكبر 

اعلم يا الله نسيت الكثيرات .. ولكني واثقة انك لا تنسى.",https://twitter.com/salmukaimy,https://twitter.com/salmukaimy/status/1411277169297350656,2025-04-09T17:52:55.689Z,#إسراء_غريب,
Fri Aug 20 04:44:29 +0000 2021,"مو هذي اللي تقول لازم المرأة ما تطلع مع أحد إلا زوجها والا أخوها أو أبوها، وبررت حادثة قتل #اسراء_غريب بأنها طلعت مع خطيبها وتستاهل اللي صار لها ؟!
النفاق على أصوله يتجسد أمامكم💦",https://twitter.com/Orchide77,https://twitter.com/Orchide77/status/1428578661628841989,2025-04-09T17:52:55.689Z,#إسراء_غريب,
Sun Jul 11 14:32:03 +0000 2021,"مو قادره انسى ابوها وهو يشرب الشاي بجانب جثتها #صرخات_احلام 
اسراء وهي تصرخ من الضرب بسبب خروجها مع خطيبها واتهامها باسم العار #اسراء_غريب 
انقتلت بسبب حريتها وصوره #هديل_الحارثي 

وللاسف الامهات للضحايا تنازلوا عن حقوقهم
ماراح انسى قضايا الشرف في سوريا والعراق والمجتمعات العربيه",https://twitter.com/sa_se187,https://twitter.com/sa_se187/status/1414231012331163656,2025-04-09T17:52:55.689Z,#إسراء_غريب,
Wed Feb 24 00:40:53 +0000 2021,"5000 امرأة على اقل تقدير تقتل سنويا تحت مسمى جرائم الشرف...
الباقي يسجل سبب الوفاة على انه حادث منزلي او سكتة قلبية او هبوط في الدورة الدموية؛ الأطباء متواطئون، الشرطة متواطئة، القضاة متواطئون و المجتمع ككل؛ فقط لان المجني عليهن نساء.
#اسراء_غريب",https://twitter.com/ayah_ayah92,https://twitter.com/ayah_ayah92/status/1364374706674163712,2025-04-09T17:52:57.849Z,#إسراء_غريب,
Thu Aug 19 20:33:00 +0000 2021,كل مستشرفه تسقط سقطه مدويه!هذه الزائده عن الحاجه استشرافها كان فريد لم يسبقها احد عليه لأنها استشرفت ع معنفه ماتت من أهلها #اسراء_غريب,https://twitter.com/i_hii9,https://twitter.com/i_hii9/status/1428454976469278731,2025-04-09T17:52:57.849Z,#إسراء_غريب,
Wed Mar 03 15:02:18 +0000 2021,"ملكة الذكورية الخليجي🤢 
المقززة التي وضعت اللوم على #إسراء_غريب وقامت بدورها رقصت مع مطرب بكل سفاقه، ورفضت الترحم على روبين ويليامز لإنه كافر بنظرها🤮",https://twitter.com/lubnahayajneh,https://twitter.com/lubnahayajneh/status/1367128203026968583,2025-04-09T17:52:57.849Z,#إسراء_غريب,
Fri Feb 19 13:17:31 +0000 2021,هاي حكموها اعدام والي قتلوا #اسراء_غريب طلعوا من السجن بكفالة....قوانين بس بتعرف تنتقم من المرأة,https://twitter.com/sohaib962,https://twitter.com/sohaib962/status/1362753181755858948,2025-04-09T17:52:57.849Z,#إسراء_غريب,
Wed Jun 26 15:57:17 +0000 2024,"#تبليك_بلقيس اول نقطه للحين تتكلمون عن #اسراء_غريب والكلام الي كتبته بلقيس بحقها ترى ماكتبت شي غلط ! كتبت ان كابنت عربيه بدل ماتقتلها اخذ اختك وفهمها مب تقتلها! فهموني شنو الغلط مب هاي الدين الي نمشي عليه؟
يتبع…..",https://twitter.com/ab98abbh,https://twitter.com/ab98abbh/status/1805993745629724700,2025-04-09T17:53:00.449Z,#إسراء_غريب,
Tue Jun 25 01:50:14 +0000 2024,"اسراء كانت تشهق وتنادي باعلى صوتها في المستشفى لكي تعيش! اسراء غريب الشريفة قتلت وهي خائفة ومفجوعة بلا حول ولا قوة ! حتى تشمت فيها المستشرفة #بلقيس_فتحي ! متنسايش يا بلقيس ليام دور ديريها في بالك
 #إسراء_غريب",https://twitter.com/koka_koka1929,https://twitter.com/koka_koka1929/status/1805418189771145235,2025-04-09T17:53:00.449Z,#إسراء_غريب,
Fri Apr 05 17:57:29 +0000 2024,اول ما اسمع قضية شرف اتذكر قصة #اسراء_غريب وكيف انقتلت ظلم ومن سبب بسيط بس والقاتل يعث بالارض الفساد الى الان,https://twitter.com/im01_,https://twitter.com/im01_/status/1776308192592478479,2025-04-09T17:53:00.449Z,#إسراء_غريب,
Sun May 26 18:46:26 +0000 2024,@SoumerLalla قال حقوق مرأة قال ، كون جات تعرف حقوق المرأة ماتشجعش لي قtلو #اسراء_غريب https://t.co/S064hsSswM,https://twitter.com/saradzq16,https://twitter.com/saradzq16/status/1794802290043629573,2025-04-09T17:53:00.449Z,#إسراء_غريب,
Thu Jan 05 13:50:42 +0000 2023,وبعد عشرين يوم  من انتشار قصة #اسراء_غريب ظهر النائب العام  اكرم الخطيب لكي يرضي الرأي العام والمتهمين بنفس الوقت فقال انه سبب الوفاة هو قصور حاد في الجهاز التنفسي ناتج عن تجمع الهواء في المنصف بسبب المضاعفات المتعددة التي تعرضت لها المرحومة ..ووجه تهمة الضرب المفضي للموت,https://twitter.com/Khaled1haddad,https://twitter.com/Khaled1haddad/status/1610997217346584579,2025-04-09T17:53:00.449Z,#إسراء_غريب,
Tue Jun 25 00:37:06 +0000 2024,"الله يرحمك يا #اسراء_غريب
وكاني اشوف نصرك من عند الله يمهل ولايهمل  #تبليك_بلقيس",https://twitter.com/youamazing9,https://twitter.com/youamazing9/status/1805399788633899202,2025-04-09T17:53:00.449Z,#إسراء_غريب,
Mon Jun 24 02:59:12 +0000 2024,@peoplebelarabi @BalqeesFathi احنا كشعب سعودي مانبغاك ولانسينا بشاعتك ف قضية #إسراء_غريب اراهنك ماصارت اغانيك ترند فالسعوديه الا من الاجانب والا السعوددين كلهم محد يدانيك وصوتك نشاز وروتانا سحبت عليك يعني كرتك محروق نفس كرت هيا الشعيبي,https://twitter.com/roni_1s,https://twitter.com/roni_1s/status/1805073159810695315,2025-04-09T17:53:00.449Z,#إسراء_غريب,
Wed Jun 26 11:13:36 +0000 2024,الحمدلله واخيرًا، و عقبال ما عاد اشوف اسمها ابد ما راح ننسى #اسراء_غريب,https://twitter.com/yyyiiiiiiooi,https://twitter.com/yyyiiiiiiooi/status/1805922353437610192,2025-04-09T17:53:00.449Z,#إسراء_غريب,
Wed Mar 08 18:37:25 +0000 2023,"اليوم هو #يوم_المرأة_العالمي، كان من الممكن لـ #آيات_الرفاعي و #مهسا_أميني و #نيرة_أشرف و #إسراء_غريب إنو يكونو معنا هالسنة، بس للأسف راحوا ضحية قصور قوانينا الوضعية وتخلف عاداتنا الاجتماعية.
الطريق إلى حماية النساء طويلٌ جداً… https://t.co/RdmWKmvZlp",https://twitter.com/YamanAmouri,https://twitter.com/YamanAmouri/status/1633537423144542228,2025-04-09T17:53:00.449Z,#إسراء_غريب,
